,latitude,longitude,addr,amenity
2107,52.0167019,4.3528422,11,[]
2108,52.010859,4.3595046,12,[]
2109,52.0120768,4.3655848,3,[]
2110,52.0136186,4.3605966,5,[]
2111,52.0115041,4.356452,6,[]
2112,52.0103255,4.3624119,22,['restaurant']
2113,52.0144884,4.3661744,12,[]
2114,52.0124091,4.3543418,2,[]
2115,52.0087277,4.3518254,1,['kindergarten']
2116,52.0083337,4.3621574,1,[]
2117,52.0131438,4.3519823,1,[]
2118,52.0172547,4.3657888,2,[]
2119,52.0089779,4.3540466,3,[]
2120,52.0176187,4.3555073,1,[]
2121,52.0090721,4.3532492,1,[]
2122,52.0181852,4.3640674,1,[]
2123,52.0181612,4.3640944,31,[]
2124,52.0182719,4.3639696,1,[]
2125,52.0182958,4.3639427,3,[]
2126,52.013593,4.3638498,4,[]
2127,52.0148995,4.3521477,7,[]
2128,52.008084,4.3544187,1,[]
2129,52.0140533,4.366969,3,[]
2130,52.0090737,4.3537644,2,[]
2131,52.0172204,4.3571641,2,[]
2132,52.013819,4.3521607,2,[]
2133,52.0095209,4.3618051,10,[]
2134,52.0096724,4.3666364,76,"['doctors', 'doctors', 'doctors']"
2135,52.010057,4.367573,66,"['doctors', 'social_facility']"
2136,52.0062241,4.3563447,24,[]
2137,52.0138544,4.3507828,2,[]
2138,52.0122591,4.3524194,5,[]
2139,52.0106957,4.3540225,5,[]
2140,52.0122274,4.355125,12,[]
2141,52.0052779,4.3648423,1,[]
2142,52.0052269,4.3648723,4,[]
2143,52.0143938,4.3629632,2,[]
2144,52.0110415,4.3509716,6,[]
2145,52.0063186,4.3598738,18,[]
2146,52.0082833,4.3582726,12,[]
2147,52.0109423,4.3581983,3,['cafe']
2148,52.0109683,4.355141,1,[]
2149,52.01467,4.354461,11,[]
2150,52.0133924,4.3602053,7,[]
2151,52.0067368,4.3561395,16,"['fast_food', 'fast_food', 'townhall']"
2152,52.0061749,4.3561629,65,['bicycle_rental']
2153,52.0064097,4.3563026,5,['restaurant']
2154,52.0123806,4.3592796,4,['bicycle_parking']
2155,52.0085699,4.3644271,99,['fast_food']
2156,52.0088567,4.3637179,6,['cinema']
2157,52.0091884,4.3633909,37,['ice_cream']
2158,52.0117852,4.3576337,6,[]
2159,52.0084605,4.3656216,3,[]
2160,52.0067953,4.3636199,2,[]
