,latitude,longitude,amenity
865,52.0160763,4.3637932,
866,52.0151859,4.3636967,
867,52.0140054,4.3676494,
868,52.0152233,4.3636478,
869,52.0152686,4.3635856,
870,52.0153086,4.3635337,
871,52.0153503,4.3634788,
872,52.0153939,4.3634268,
873,52.0154313,4.3633764,
874,52.0154828,4.3633112,
875,52.0156494,4.3631355,
876,52.0175961,4.3657938,
877,52.0128164,4.3690766,
878,52.0132239,4.3684846,
879,52.0139447,4.3687858,
880,52.0140976,4.3662990,
881,52.0178956,4.3640935,
882,52.0173755,4.3658539,
883,52.0165428,4.3630247,
884,52.0148160,4.3660171,
885,52.0135510,4.3667102,
886,52.0133987,4.3672934,
887,52.0148078,4.3649742,
888,52.0151464,4.3648200,
889,52.0176174,4.3651476,
890,52.0148418,4.3684465,
891,52.0156874,4.3648314,
892,52.0177764,4.3677412,
893,52.0182277,4.3615279,
894,52.0172754,4.3618792,
895,52.0175169,4.3612684,
896,52.0180469,4.3610914,
897,52.0143781,4.3655900,
898,52.0168443,4.3623312,
899,52.0158722,4.3641316,
900,52.0156858,4.3630822,
901,52.0157320,4.3630185,
902,52.0157737,4.3629622,
903,52.0159757,4.3627633,
904,52.0160132,4.3625910,
905,52.0162497,4.3622928,
906,52.0162915,4.3622409,
907,52.0163323,4.3621817,
908,52.0163684,4.3620963,
909,52.0129936,4.3689779,
910,52.0139325,4.3663373,
911,52.0176413,4.3644368,
912,52.0161762,4.3625623,
913,52.0148353,4.3660647,
914,52.0138226,4.3668366,
